playerFullName,PitchType,Throws,Team,CLASS+,Count,SwStr%,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,SwStr
"Davis, Chase",SL,Left,SAL_JAG,100.01761142100302,131.0,8.396946564885496,79.4196213740458,1.2996742748091603,6.98016786259542,2454.816660282443,5.405827251908397,6.100707328244275,-2.3674624427480917,-6.98016786259542,2.3674624427480917,89.77923334560676,17.299606624264303,9.497448805089592,-10.359611971560945,-15.999932349455143,-16.47761666768501,0.0074270488329314,0.007413182025219,0.0078737585740861,0.08396946564885496
"Dudan, Jacob",4S,Right,NOR_WOL,97.91348417399057,95.0,9.473684210526317,95.18126768421052,13.143482736842104,14.737769578947368,2304.4437164,5.522672553191489,5.653052631578947,1.6668585263157896,14.737769578947368,1.6668585263157896,95.18126768421052,13.143482736842104,14.737769578947368,8.90515731330915e-16,9.395992755775009e-16,4.674623261579606e-17,0.0012866745201474794,0.0028173875412249006,0.0073362157238225,0.09473684210526316
"Dudan, Jacob",CH,Right,NOR_WOL,104.63708986993659,2.0,0.0,86.781045,3.63459,5.857329999999999,1703.52205,5.39561,5.121395,2.0302499999999997,5.857329999999999,2.0302499999999997,95.18126768421052,13.143482736842104,14.737769578947368,-8.400222684210526,-9.508892736842103,-8.88043957894737,0.01010754617786435,0.0057302139408229,0.0094398261837037,0.0
"Dudan, Jacob",FC,Right,NOR_WOL,109.34503141190679,17.0,17.647058823529413,86.88371470588235,3.934,0.7525417647058825,2575.8864386470586,5.11429705882353,5.58550705882353,1.9118317647058822,0.7525417647058825,1.9118317647058822,95.18126768421052,13.143482736842104,14.737769578947368,-8.297552978328172,-9.209482736842105,-13.985227814241485,0.018382119831703018,0.011293074699198,0.0075858975963126,0.17647058823529413
"Dudan, Jacob",FS,Right,NOR_WOL,105.45544777393698,2.0,0.0,89.55374,1.08894,-3.56036,2868.694421,5.55749,5.3267,1.72059,-3.56036,1.72059,95.18126768421052,13.143482736842104,14.737769578947368,-5.62752768421052,-12.054542736842103,-18.298129578947368,0.0140327022078195,0.0084878725031761,0.0101638397697314,0.0
"Dudan, Jacob",SI,Right,NOR_WOL,107.73946194845149,45.0,8.88888888888889,96.9913715909091,8.304913409090908,18.287927727272727,2275.052224159091,5.449869318181818,5.5154463636363635,1.8927475,18.287927727272727,1.8927475,95.18126768421054,13.143482736842104,14.737769578947368,1.8101039066985662,-4.838569327751196,3.550158148325359,0.0053645576015365504,-0.0002688599585534,0.0072788232536206,0.08888888888888889
"Dudan, Jacob",SL,Right,NOR_WOL,110.07008840544479,383.0,16.710182767624023,86.69283300261097,1.0311069712793735,-4.340394308093995,2675.300387725849,5.077288955613577,5.423267937336815,1.8206534203655351,-4.340394308093995,1.8206534203655351,95.18126768421052,13.143482736842104,14.737769578947367,-8.488434681599559,-12.11237576556273,-19.078163887041363,0.015342126517636567,0.007413182025219,0.0078737585740861,0.1671018276762402
"Foster, Elijah",4S,Right,SAC_PIO,102.67416725110121,166.0,11.44578313253012,91.86736222891567,14.338892848484848,10.445299454545454,2273.0150899277105,6.9110858433734945,5.102724457831326,2.6273642771084336,10.445299454545454,2.6273642771084336,91.86736222891568,14.338892848484848,10.445299454545454,-4.6121072155512525e-15,3.337397698267137e-16,3.7545724105505294e-16,0.0047792143247909645,0.0028173875412249,0.0073362157238225,0.1144578313253012
"Foster, Elijah",CH,Right,SAC_PIO,100.71815703016718,29.0,10.344827586206897,85.00699344827586,5.889551034482758,15.549852068965517,1633.2601189655172,6.75122448275862,4.905153448275862,2.576163103448276,15.549852068965517,2.576163103448276,91.86736222891568,14.338892848484848,10.445299454545454,-6.860368780639805,-8.44934181400209,5.104552614420063,0.006408141694561221,0.0057302139408229,0.0094398261837037,0.10344827586206896
"Foster, Elijah",CU,Right,SAC_PIO,108.99239248816733,1.0,0.0,78.76692,11.10367,-6.85729,2174.466546,6.94845,4.68005,2.83709,-6.85729,2.83709,91.86736222891568,14.338892848484848,10.445299454545454,-13.100442228915668,-3.235222848484849,-17.302589454545455,0.0106925866108362,0.0038883046970989,0.0075667092185874,0.0
"Foster, Elijah",SI,Right,SAC_PIO,115.98704725125711,5.0,0.0,90.798702,7.555263999999999,15.796190000000001,2001.998338,6.637954000000001,4.858036,2.564192,15.796190000000001,2.564192,91.86736222891568,14.33889284848485,10.445299454545454,-1.0686602289156695,-6.783628848484848,5.350890545454547,0.01136782917036468,-0.0002688599585534,0.007278823253620599,0.0
